N3,N4,N2,Distância,Ângulo,Label
-54,-69,-49,10,30,10_30
-52,-68,-52,10,30,10_30
-55,-67,-51,10,30,10_30
-54,-67,-54,10,30,10_30
-54,-67,-53,10,30,10_30
-54,-68,-52,10,30,10_30
-54,-68,-51,10,30,10_30
-54,-67,-49,10,30,10_30
-54,-69,-50,10,30,10_30
-53,-67,-53,10,30,10_30
-54,-68,-54,10,30,10_30
-54,-68,-50,10,30,10_30
-57,-69,-50,10,30,10_30
-53,-65,-52,10,30,10_30
-52,-67,-50,10,30,10_30
-53,-67,-52,10,30,10_30
-53,-65,-50,10,30,10_30
-52,-65,-51,10,30,10_30
-52,-64,-50,10,30,10_30
-53,-74,-52,10,30,10_30
-53,-64,-49,10,30,10_30
-53,-64,-55,10,30,10_30
-53,-65,-51,10,30,10_30
-53,-65,-50,10,30,10_30
-56,-62,-51,10,30,10_30
-54,-65,-50,10,30,10_30
-54,-64,-49,10,30,10_30
-53,-63,-48,10,30,10_30
-53,-63,-48,10,30,10_30
-54,-65,-47,10,30,10_30
-52,-64,-49,10,30,10_30
-52,-64,-51,10,30,10_30
-52,-65,-49,10,30,10_30
-54,-65,-50,10,30,10_30
-54,-66,-50,10,30,10_30
-54,-63,-49,10,30,10_30
-52,-63,-49,10,30,10_30
-52,-64,-49,10,30,10_30
-54,-64,-53,10,30,10_30
-53,-62,-53,10,30,10_30
-54,-62,-54,10,30,10_30
-52,-65,-49,10,30,10_30
-54,-64,-52,10,30,10_30
-55,-65,-50,10,30,10_30
-55,-62,-51,10,30,10_30
-50,-63,-54,10,30,10_30
-52,-63,-51,10,30,10_30
-51,-62,-54,10,30,10_30
-49,-63,-52,10,30,10_30
-50,-63,-50,10,30,10_30
-51,-63,-52,10,30,10_30
-50,-61,-51,10,30,10_30
-50,-62,-52,10,30,10_30
-52,-63,-52,10,30,10_30
-54,-62,-51,10,30,10_30
-54,-61,-48,10,30,10_30
-53,-62,-48,10,30,10_30
-53,-62,-48,10,30,10_30
-53,-66,-48,10,30,10_30
-52,-63,-51,10,30,10_30
-51,-63,-50,10,30,10_30
-51,-63,-49,10,30,10_30
-51,-62,-48,10,30,10_30
-52,-65,-49,10,30,10_30
-51,-65,-51,10,30,10_30
-54,-65,-49,10,30,10_30
-53,-66,-49,10,30,10_30
-54,-63,-48,10,30,10_30
-51,-64,-48,10,30,10_30
-52,-63,-48,10,30,10_30
-50,-63,-48,10,30,10_30
-51,-63,-51,10,30,10_30
-50,-60,-50,10,30,10_30
-51,-60,-49,10,30,10_30
-53,-61,-48,10,30,10_30
-54,-60,-49,10,30,10_30
-51,-62,-51,10,30,10_30
-50,-64,-49,10,30,10_30
-52,-72,-51,10,60,10_60
-52,-72,-47,10,60,10_60
-51,-67,-51,10,60,10_60
-52,-64,-50,10,60,10_60
-52,-64,-50,10,60,10_60
-48,-67,-49,10,60,10_60
-49,-66,-45,10,60,10_60
-51,-67,-46,10,60,10_60
-51,-67,-48,10,60,10_60
-52,-65,-55,10,60,10_60
-51,-65,-49,10,60,10_60
-50,-66,-48,10,60,10_60
-54,-69,-50,10,60,10_60
-52,-70,-50,10,60,10_60
-51,-67,-47,10,60,10_60
-48,-62,-53,10,60,10_60
-49,-68,-49,10,60,10_60
-52,-67,-48,10,60,10_60
-53,-62,-50,10,60,10_60
-51,-67,-48,10,60,10_60
-51,-66,-49,10,60,10_60
-51,-66,-51,10,60,10_60
-57,-67,-52,10,60,10_60
-51,-67,-48,10,60,10_60
-52,-68,-49,10,60,10_60
-52,-68,-50,10,60,10_60
-52,-70,-49,10,60,10_60
-53,-67,-49,10,60,10_60
-52,-68,-47,10,60,10_60
-51,-71,-50,10,60,10_60
-51,-65,-47,10,60,10_60
-55,-65,-49,10,60,10_60
-51,-66,-50,10,60,10_60
-51,-67,-52,10,60,10_60
-51,-66,-50,10,60,10_60
-51,-66,-53,10,60,10_60
-52,-66,-50,10,60,10_60
-49,-67,-51,10,60,10_60
-51,-67,-50,10,60,10_60
-52,-67,-49,10,60,10_60
-56,-67,-49,10,60,10_60
-51,-66,-49,10,60,10_60
-53,-66,-49,10,60,10_60
-54,-67,-51,10,60,10_60
-53,-65,-52,10,60,10_60
-52,-66,-48,10,60,10_60
-52,-66,-47,10,60,10_60
-51,-65,-46,10,60,10_60
-52,-66,-45,10,60,10_60
-51,-67,-48,10,60,10_60
-51,-65,-48,10,60,10_60
-51,-65,-48,10,60,10_60
-53,-65,-48,10,60,10_60
-53,-65,-48,10,60,10_60
-54,-66,-48,10,60,10_60
-50,-66,-50,10,60,10_60
-52,-67,-52,10,60,10_60
-50,-67,-49,10,60,10_60
-51,-67,-47,10,60,10_60
-50,-67,-48,10,60,10_60
-54,-66,-45,10,60,10_60
-54,-66,-44,10,60,10_60
-55,-65,-45,10,60,10_60
-54,-64,-44,10,60,10_60
-51,-64,-46,10,60,10_60
-52,-64,-47,10,60,10_60
-50,-58,-49,10,60,10_60
-55,-65,-48,10,60,10_60
-52,-63,-46,10,60,10_60
-51,-64,-46,10,60,10_60
-51,-63,-47,10,60,10_60
-51,-66,-48,10,60,10_60
-51,-66,-44,10,60,10_60
-52,-66,-46,10,60,10_60
-50,-66,-45,10,60,10_60
-51,-65,-46,10,60,10_60
-50,-65,-45,10,60,10_60
-51,-63,-47,10,60,10_60
-50,-67,-49,10,60,10_60
-51,-67,-50,10,60,10_60
-48,-69,-48,10,60,10_60
-51,-67,-47,10,60,10_60
-52,-67,-47,10,60,10_60
-50,-68,-47,10,60,10_60
-50,-67,-47,10,60,10_60
-52,-69,-44,10,60,10_60
-51,-65,-42,10,60,10_60
-52,-63,-47,10,60,10_60
-47,-66,-45,10,60,10_60
-53,-66,-46,10,60,10_60
-45,-66,-45,10,60,10_60
-52,-69,-47,10,60,10_60
-52,-68,-49,10,60,10_60
-51,-64,-50,10,60,10_60
-53,-64,-48,10,60,10_60
-52,-65,-47,10,60,10_60
-51,-67,-47,10,60,10_60
-51,-64,-47,10,60,10_60
-49,-63,-47,10,60,10_60
-47,-66,-47,10,60,10_60
-54,-59,-49,10,90,10_90
-56,-62,-52,10,90,10_90
-55,-63,-50,10,90,10_90
-57,-62,-48,10,90,10_90
-58,-61,-50,10,90,10_90
-58,-62,-50,10,90,10_90
-58,-61,-52,10,90,10_90
-58,-62,-52,10,90,10_90
-57,-62,-52,10,90,10_90
-54,-62,-53,10,90,10_90
-56,-62,-52,10,90,10_90
-58,-60,-51,10,90,10_90
-56,-62,-51,10,90,10_90
-55,-58,-51,10,90,10_90
-55,-62,-52,10,90,10_90
-54,-59,-52,10,90,10_90
-54,-58,-50,10,90,10_90
-56,-63,-51,10,90,10_90
-57,-64,-52,10,90,10_90
-53,-62,-48,10,90,10_90
-54,-61,-52,10,90,10_90
-54,-60,-51,10,90,10_90
-54,-62,-51,10,90,10_90
-54,-60,-52,10,90,10_90
-55,-60,-50,10,90,10_90
-56,-61,-52,10,90,10_90
-55,-61,-50,10,90,10_90
-56,-62,-52,10,90,10_90
-55,-61,-51,10,90,10_90
-53,-61,-50,10,90,10_90
-58,-61,-50,10,90,10_90
-55,-60,-51,10,90,10_90
-57,-61,-50,10,90,10_90
-56,-64,-48,10,90,10_90
-54,-60,-48,10,90,10_90
-54,-60,-50,10,90,10_90
-54,-59,-50,10,90,10_90
-54,-60,-53,10,90,10_90
-57,-59,-53,10,90,10_90
-57,-60,-51,10,90,10_90
-59,-62,-49,10,90,10_90
-55,-60,-49,10,90,10_90
-55,-59,-50,10,90,10_90
-53,-60,-44,10,90,10_90
-54,-62,-48,10,90,10_90
-55,-59,-48,10,90,10_90
-55,-59,-49,10,90,10_90
-56,-61,-49,10,90,10_90
-54,-59,-52,10,90,10_90
-52,-60,-49,10,90,10_90
-53,-61,-48,10,90,10_90
-51,-59,-49,10,90,10_90
-55,-61,-49,10,90,10_90
-53,-60,-50,10,90,10_90
-54,-61,-49,10,90,10_90
-55,-60,-50,10,90,10_90
-54,-60,-49,10,90,10_90
-56,-60,-50,10,90,10_90
-55,-61,-49,10,90,10_90
-55,-63,-50,10,90,10_90
-55,-62,-50,10,90,10_90
-52,-63,-50,10,90,10_90
-53,-60,-49,10,90,10_90
-52,-61,-50,10,90,10_90
-51,-62,-51,10,90,10_90
-51,-61,-50,10,90,10_90
-50,-61,-51,10,90,10_90
-51,-63,-51,10,90,10_90
-51,-63,-51,10,90,10_90
-52,-61,-50,10,90,10_90
-52,-62,-49,10,90,10_90
-53,-60,-51,10,90,10_90
-55,-60,-52,10,90,10_90
-54,-60,-50,10,90,10_90
-56,-59,-50,10,90,10_90
-55,-59,-49,10,90,10_90
-52,-62,-51,10,90,10_90
-52,-61,-50,10,90,10_90
-53,-61,-50,10,90,10_90
-53,-61,-49,10,90,10_90
-53,-62,-50,10,90,10_90
-51,-61,-50,10,90,10_90
-51,-62,-51,10,90,10_90
-53,-62,-49,10,90,10_90
-52,-61,-50,10,90,10_90
-52,-61,-51,10,90,10_90
-51,-61,-51,10,90,10_90
-52,-61,-50,10,90,10_90
-53,-63,-52,10,90,10_90
-52,-61,-50,10,90,10_90
-51,-62,-51,10,90,10_90
-52,-62,-48,10,90,10_90
-53,-59,-51,10,90,10_90
-54,-60,-50,10,90,10_90
-52,-59,-50,10,90,10_90
-53,-59,-50,10,90,10_90
-51,-59,-48,10,90,10_90
-52,-62,-50,10,90,10_90
-53,-63,-51,10,90,10_90
-53,-62,-48,10,90,10_90
-62,-64,-57,10,120,10_120
-62,-58,-56,10,120,10_120
-62,-62,-58,10,120,10_120
-62,-63,-57,10,120,10_120
-59,-63,-59,10,120,10_120
-59,-65,-55,10,120,10_120
-60,-63,-59,10,120,10_120
-59,-65,-61,10,120,10_120
-62,-64,-59,10,120,10_120
-60,-64,-58,10,120,10_120
-62,-64,-57,10,120,10_120
-58,-63,-57,10,120,10_120
-64,-64,-59,10,120,10_120
-63,-63,-53,10,120,10_120
-62,-62,-56,10,120,10_120
-60,-64,-55,10,120,10_120
-59,-63,-59,10,120,10_120
-61,-62,-59,10,120,10_120
-60,-62,-58,10,120,10_120
-59,-60,-57,10,120,10_120
-61,-60,-55,10,120,10_120
-56,-64,-55,10,120,10_120
-58,-64,-56,10,120,10_120
-61,-63,-57,10,120,10_120
-60,-63,-60,10,120,10_120
-58,-62,-59,10,120,10_120
-61,-63,-58,10,120,10_120
-60,-64,-57,10,120,10_120
-61,-66,-57,10,120,10_120
-62,-62,-56,10,120,10_120
-62,-63,-57,10,120,10_120
-61,-62,-53,10,120,10_120
-61,-62,-55,10,120,10_120
-62,-62,-55,10,120,10_120
-62,-63,-59,10,120,10_120
-62,-62,-56,10,120,10_120
-58,-62,-56,10,120,10_120
-60,-63,-57,10,120,10_120
-62,-64,-56,10,120,10_120
-60,-61,-55,10,120,10_120
-61,-61,-57,10,120,10_120
-61,-62,-57,10,120,10_120
-61,-62,-56,10,120,10_120
-60,-64,-55,10,120,10_120
-62,-63,-55,10,120,10_120
-58,-63,-59,10,120,10_120
-61,-63,-60,10,120,10_120
-59,-65,-59,10,120,10_120
-58,-64,-59,10,120,10_120
-58,-66,-58,10,120,10_120
-59,-60,-60,10,120,10_120
-59,-61,-60,10,120,10_120
-58,-62,-55,10,120,10_120
-62,-62,-58,10,120,10_120
-61,-61,-55,10,120,10_120
-59,-62,-58,10,120,10_120
-59,-62,-58,10,120,10_120
-61,-63,-55,10,120,10_120
-59,-62,-58,10,120,10_120
-63,-62,-58,10,120,10_120
-61,-62,-52,10,120,10_120
-55,-62,-59,10,120,10_120
-59,-61,-57,10,120,10_120
-61,-62,-58,10,120,10_120
-60,-65,-56,10,120,10_120
-60,-63,-56,10,120,10_120
-60,-64,-56,10,120,10_120
-59,-64,-56,10,120,10_120
-60,-68,-55,10,120,10_120
-59,-63,-55,10,120,10_120
-61,-63,-55,10,120,10_120
-58,-63,-54,10,120,10_120
-60,-62,-53,10,120,10_120
-60,-64,-57,10,120,10_120
-60,-62,-56,10,120,10_120
-59,-61,-59,10,120,10_120
-59,-62,-57,10,120,10_120
-62,-62,-59,10,120,10_120
-60,-63,-57,10,120,10_120
-60,-62,-57,10,120,10_120
-59,-64,-55,10,120,10_120
-58,-65,-55,10,120,10_120
-59,-65,-57,10,120,10_120
-60,-66,-56,10,120,10_120
-58,-62,-56,10,120,10_120
-60,-62,-56,10,120,10_120
-60,-64,-58,10,120,10_120
-61,-63,-59,10,120,10_120
-64,-62,-59,10,120,10_120
-60,-64,-58,10,120,10_120
-60,-62,-57,10,120,10_120
-59,-64,-55,10,120,10_120
-57,-62,-54,10,120,10_120
-55,-63,-55,10,120,10_120
-60,-67,-55,10,120,10_120
-60,-65,-56,10,120,10_120
-59,-65,-55,10,120,10_120
-59,-67,-50,10,120,10_120
-59,-65,-53,10,120,10_120
-58,-66,-73,10,120,10_120
-55,-59,-50,10,150,10_150
-55,-59,-49,10,150,10_150
-54,-58,-51,10,150,10_150
-55,-59,-50,10,150,10_150
-55,-59,-51,10,150,10_150
-55,-58,-50,10,150,10_150
-55,-58,-51,10,150,10_150
-54,-58,-50,10,150,10_150
-55,-59,-52,10,150,10_150
-56,-57,-50,10,150,10_150
-56,-59,-50,10,150,10_150
-54,-60,-50,10,150,10_150
-52,-59,-51,10,150,10_150
-55,-59,-52,10,150,10_150
-55,-59,-50,10,150,10_150
-55,-58,-50,10,150,10_150
-56,-59,-50,10,150,10_150
-54,-59,-50,10,150,10_150
-53,-59,-50,10,150,10_150
-53,-59,-50,10,150,10_150
-55,-59,-50,10,150,10_150
-53,-58,-50,10,150,10_150
-54,-59,-52,10,150,10_150
-55,-59,-51,10,150,10_150
-55,-58,-51,10,150,10_150
-56,-58,-50,10,150,10_150
-54,-59,-51,10,150,10_150
-55,-59,-49,10,150,10_150
-56,-58,-50,10,150,10_150
-55,-60,-46,10,150,10_150
-55,-59,-48,10,150,10_150
-57,-59,-48,10,150,10_150
-56,-59,-47,10,150,10_150
-56,-59,-50,10,150,10_150
-58,-62,-51,10,150,10_150
-58,-57,-48,10,150,10_150
-57,-61,-50,10,150,10_150
-57,-60,-49,10,150,10_150
-57,-60,-51,10,150,10_150
-57,-59,-49,10,150,10_150
-55,-60,-50,10,150,10_150
-56,-60,-50,10,150,10_150
-57,-60,-50,10,150,10_150
-58,-60,-50,10,150,10_150
-57,-60,-51,10,150,10_150
-57,-60,-51,10,150,10_150
-57,-59,-50,10,150,10_150
-56,-58,-52,10,150,10_150
-56,-57,-52,10,150,10_150
-55,-57,-50,10,150,10_150
-54,-59,-51,10,150,10_150
-56,-57,-51,10,150,10_150
-54,-58,-51,10,150,10_150
-56,-57,-52,10,150,10_150
-56,-58,-48,10,150,10_150
-56,-57,-49,10,150,10_150
-55,-59,-50,10,150,10_150
-56,-59,-48,10,150,10_150
-56,-60,-48,10,150,10_150
-56,-59,-48,10,150,10_150
-53,-59,-48,10,150,10_150
-53,-60,-50,10,150,10_150
-52,-60,-51,10,150,10_150
-52,-60,-50,10,150,10_150
-55,-59,-50,10,150,10_150
-55,-59,-51,10,150,10_150
-54,-60,-51,10,150,10_150
-55,-60,-51,10,150,10_150
-55,-59,-49,10,150,10_150
-54,-60,-50,10,150,10_150
-52,-60,-49,10,150,10_150
-54,-57,-51,10,150,10_150
-55,-57,-50,10,150,10_150
-55,-57,-51,10,150,10_150
-54,-57,-50,10,150,10_150
-56,-58,-51,10,150,10_150
-55,-57,-50,10,150,10_150
-55,-57,-52,10,150,10_150
-56,-58,-50,10,150,10_150
-55,-56,-50,10,150,10_150
-56,-59,-50,10,150,10_150
-56,-60,-51,10,150,10_150
-54,-60,-52,10,150,10_150
-53,-60,-50,10,150,10_150
-53,-59,-50,10,150,10_150
-54,-58,-50,10,150,10_150
-53,-57,-50,10,150,10_150
-55,-60,-50,10,150,10_150
-56,-59,-50,10,150,10_150
-55,-59,-50,10,150,10_150
-55,-58,-50,10,150,10_150
-55,-60,-52,10,150,10_150
-55,-60,-51,10,150,10_150
-55,-61,-51,10,150,10_150
-54,-59,-50,10,150,10_150
-54,-60,-51,10,150,10_150
-54,-61,-49,10,150,10_150
-55,-61,-50,10,150,10_150
-55,-60,-46,10,150,10_150
-54,-60,-48,10,150,10_150
-52,-59,-48,10,180,10_180
-52,-59,-48,10,180,10_180
-52,-59,-48,10,180,10_180
-53,-59,-48,10,180,10_180
-53,-60,-49,10,180,10_180
-54,-59,-49,10,180,10_180
-53,-60,-48,10,180,10_180
-53,-60,-47,10,180,10_180
-52,-60,-47,10,180,10_180
-53,-61,-48,10,180,10_180
-54,-62,-48,10,180,10_180
-55,-61,-48,10,180,10_180
-56,-60,-49,10,180,10_180
-54,-60,-50,10,180,10_180
-54,-62,-48,10,180,10_180
-54,-62,-49,10,180,10_180
-54,-60,-48,10,180,10_180
-54,-61,-48,10,180,10_180
-53,-62,-43,10,180,10_180
-53,-61,-47,10,180,10_180
-54,-61,-47,10,180,10_180
-53,-60,-49,10,180,10_180
-52,-58,-47,10,180,10_180
-51,-58,-47,10,180,10_180
-51,-60,-46,10,180,10_180
-52,-59,-46,10,180,10_180
-51,-60,-46,10,180,10_180
-52,-60,-46,10,180,10_180
-51,-61,-45,10,180,10_180
-51,-61,-46,10,180,10_180
-51,-61,-46,10,180,10_180
-53,-60,-45,10,180,10_180
-54,-60,-45,10,180,10_180
-56,-59,-47,10,180,10_180
-56,-58,-45,10,180,10_180
-53,-60,-48,10,180,10_180
-51,-59,-49,10,180,10_180
-49,-58,-45,10,180,10_180
-52,-58,-43,10,180,10_180
-51,-59,-45,10,180,10_180
-52,-59,-46,10,180,10_180
-51,-58,-47,10,180,10_180
-53,-59,-45,10,180,10_180
-52,-57,-45,10,180,10_180
-51,-58,-45,10,180,10_180
-51,-61,-45,10,180,10_180
-53,-60,-45,10,180,10_180
-57,-61,-44,10,180,10_180
-55,-60,-44,10,180,10_180
-55,-59,-45,10,180,10_180
-55,-59,-44,10,180,10_180
-54,-59,-45,10,180,10_180
-54,-59,-49,10,180,10_180
-54,-59,-48,10,180,10_180
-55,-60,-45,10,180,10_180
-50,-60,-46,10,180,10_180
-53,-58,-47,10,180,10_180
-49,-58,-49,10,180,10_180
-50,-57,-45,10,180,10_180
-53,-57,-47,10,180,10_180
-53,-57,-46,10,180,10_180
-52,-57,-46,10,180,10_180
-52,-57,-45,10,180,10_180
-52,-57,-47,10,180,10_180
-56,-57,-48,10,180,10_180
-54,-57,-49,10,180,10_180
-57,-56,-48,10,180,10_180
-53,-56,-48,10,180,10_180
-55,-59,-48,10,180,10_180
-56,-61,-47,10,180,10_180
-56,-61,-48,10,180,10_180
-55,-62,-47,10,180,10_180
-56,-61,-48,10,180,10_180
-52,-62,-47,10,180,10_180
-54,-61,-49,10,180,10_180
-51,-61,-48,10,180,10_180
-54,-60,-46,10,180,10_180
-53,-61,-45,10,180,10_180
-53,-55,-48,10,180,10_180
-53,-58,-48,10,180,10_180
-55,-58,-48,10,180,10_180
-55,-58,-48,10,180,10_180
-55,-59,-46,10,180,10_180
-55,-59,-45,10,180,10_180
-52,-59,-46,10,180,10_180
-53,-57,-45,10,180,10_180
-54,-60,-44,10,180,10_180
-54,-60,-47,10,180,10_180
-54,-61,-52,10,180,10_180
-53,-60,-47,10,180,10_180
-54,-60,-48,10,180,10_180
-51,-60,-48,10,180,10_180
-51,-61,-51,10,180,10_180
-51,-58,-46,10,180,10_180
-51,-58,-47,10,180,10_180
-54,-57,-48,10,180,10_180
-53,-58,-48,10,180,10_180
-55,-58,-51,10,180,10_180
-53,-61,-46,10,180,10_180
-53,-61,-46,10,180,10_180
-55,-74,-57,15,0,15_0
-57,-74,-56,15,0,15_0
-56,-74,-58,15,0,15_0
-57,-75,-59,15,0,15_0
-57,-74,-56,15,0,15_0
-57,-71,-55,15,0,15_0
-56,-72,-56,15,0,15_0
-53,-72,-56,15,0,15_0
-53,-73,-57,15,0,15_0
-54,-73,-60,15,0,15_0
-55,-72,-60,15,0,15_0
-55,-72,-59,15,0,15_0
-58,-70,-56,15,0,15_0
-57,-71,-57,15,0,15_0
-58,-72,-56,15,0,15_0
-57,-70,-56,15,0,15_0
-58,-71,-56,15,0,15_0
-57,-72,-57,15,0,15_0
-55,-71,-57,15,0,15_0
-55,-72,-58,15,0,15_0
-56,-72,-56,15,0,15_0
-56,-70,-59,15,0,15_0
-54,-67,-59,15,0,15_0
-55,-67,-60,15,0,15_0
-57,-67,-60,15,0,15_0
-56,-68,-56,15,0,15_0
-56,-67,-56,15,0,15_0
-57,-71,-58,15,0,15_0
-58,-70,-56,15,0,15_0
-56,-69,-58,15,0,15_0
-57,-69,-58,15,0,15_0
-57,-69,-54,15,0,15_0
-58,-71,-56,15,0,15_0
-57,-70,-54,15,0,15_0
-55,-71,-56,15,0,15_0
-58,-71,-57,15,0,15_0
-55,-70,-54,15,0,15_0
-53,-68,-56,15,0,15_0
-53,-67,-55,15,0,15_0
-54,-66,-57,15,0,15_0
-56,-68,-54,15,0,15_0
-57,-69,-55,15,0,15_0
-56,-69,-54,15,0,15_0
-53,-68,-57,15,0,15_0
-53,-72,-59,15,0,15_0
-54,-71,-57,15,0,15_0
-59,-71,-58,15,0,15_0
-57,-75,-60,15,0,15_0
-55,-69,-59,15,0,15_0
-60,-68,-60,15,0,15_0
-55,-68,-63,15,0,15_0
-56,-75,-58,15,0,15_0
-53,-71,-58,15,0,15_0
-56,-71,-60,15,0,15_0
-54,-72,-58,15,0,15_0
-54,-72,-58,15,0,15_0
-54,-70,-59,15,0,15_0
-55,-71,-61,15,0,15_0
-55,-68,-61,15,0,15_0
-55,-69,-62,15,0,15_0
-56,-69,-61,15,0,15_0
-56,-74,-59,15,0,15_0
-54,-72,-56,15,0,15_0
-53,-71,-58,15,0,15_0
-57,-73,-61,15,0,15_0
-54,-71,-56,15,0,15_0
-53,-71,-62,15,0,15_0
-55,-74,-60,15,0,15_0
-56,-71,-56,15,0,15_0
-56,-76,-57,15,0,15_0
-56,-75,-57,15,0,15_0
-57,-73,-56,15,0,15_0
-57,-70,-56,15,0,15_0
-58,-71,-59,15,0,15_0
-55,-73,-58,15,0,15_0
-59,-71,-58,15,0,15_0
-60,-71,-57,15,0,15_0
-64,-72,-58,15,0,15_0
-61,-71,-60,15,0,15_0
-62,-68,-59,15,0,15_0
-64,-70,-59,15,0,15_0
-66,-70,-56,15,0,15_0
-64,-69,-57,15,0,15_0
-63,-69,-54,15,0,15_0
-66,-69,-58,15,0,15_0
-63,-68,-58,15,0,15_0
-65,-68,-58,15,0,15_0
-68,-69,-56,15,0,15_0
-69,-69,-56,15,0,15_0
-69,-69,-58,15,0,15_0
-62,-69,-57,15,0,15_0
-60,-72,-57,15,0,15_0
-58,-70,-57,15,0,15_0
-58,-71,-57,15,0,15_0
-61,-71,-57,15,0,15_0
